Date,Time,Userid_From,Name_From,Message,Userid_To,At,Post_Category,Channel,To_Channel
2/19/17,8:40:53,U4862UVGW,,<@U4862UVGW> has joined the channel,U1YCYCK61,,joined,advanced_mechanics,TRUE
2/19/17,8:40:53,U4862UVGW,,<@U4862UVGW> has joined the channel,U1YJ38A8K,,joined,advanced_mechanics,TRUE
2/19/17,8:40:53,U4862UVGW,,<@U4862UVGW> has joined the channel,U1YKC618E,,joined,advanced_mechanics,TRUE
2/19/17,8:40:53,U4862UVGW,,<@U4862UVGW> has joined the channel,U1YL4RMRQ,,joined,advanced_mechanics,TRUE
2/19/17,8:40:53,U4862UVGW,,<@U4862UVGW> has joined the channel,U3XKPSH5Z,,joined,advanced_mechanics,TRUE
4/5/17,11:55:19,U4N910YF8,,<@U4N910YF8> has joined the channel,U1YCYCK61,,joined,advanced_mechanics,TRUE
4/5/17,11:55:19,U4N910YF8,,<@U4N910YF8> has joined the channel,U1YJ38A8K,,joined,advanced_mechanics,TRUE
4/5/17,11:55:19,U4N910YF8,,<@U4N910YF8> has joined the channel,U1YKC618E,,joined,advanced_mechanics,TRUE
4/5/17,11:55:19,U4N910YF8,,<@U4N910YF8> has joined the channel,U1YL4RMRQ,,joined,advanced_mechanics,TRUE
4/5/17,11:55:19,U4N910YF8,,<@U4N910YF8> has joined the channel,U3XKPSH5Z,,joined,advanced_mechanics,TRUE
4/5/17,11:55:19,U4N910YF8,,<@U4N910YF8> has joined the channel,U4862UVGW,,joined,advanced_mechanics,TRUE
4/6/17,20:08:49,U4N910YF8,,I describe projects using Euler's method to compute solutions to central force motion problems  and 2-D rigid body dynamics systems here ..,U1YCYCK61,,0,advanced_mechanics,TRUE
4/6/17,20:08:49,U4N910YF8,,I describe projects using Euler's method to compute solutions to central force motion problems  and 2-D rigid body dynamics systems here ..,U1YJ38A8K,,0,advanced_mechanics,TRUE
4/6/17,20:08:49,U4N910YF8,,I describe projects using Euler's method to compute solutions to central force motion problems  and 2-D rigid body dynamics systems here ..,U1YKC618E,,0,advanced_mechanics,TRUE
4/6/17,20:08:49,U4N910YF8,,I describe projects using Euler's method to compute solutions to central force motion problems  and 2-D rigid body dynamics systems here ..,U1YL4RMRQ,,0,advanced_mechanics,TRUE
4/6/17,20:08:49,U4N910YF8,,I describe projects using Euler's method to compute solutions to central force motion problems  and 2-D rigid body dynamics systems here ..,U3XKPSH5Z,,0,advanced_mechanics,TRUE
4/6/17,20:08:49,U4N910YF8,,I describe projects using Euler's method to compute solutions to central force motion problems  and 2-D rigid body dynamics systems here ..,U4862UVGW,,0,advanced_mechanics,TRUE
4/6/17,20:08:56,U4N910YF8,,<http://www.berkeleyscience.com/MMCCI.htm|www.berkeleyscience.com/MMCCI.htm>,U1YCYCK61,,0,advanced_mechanics,TRUE
4/6/17,20:08:56,U4N910YF8,,<http://www.berkeleyscience.com/MMCCI.htm|www.berkeleyscience.com/MMCCI.htm>,U1YJ38A8K,,0,advanced_mechanics,TRUE
4/6/17,20:08:56,U4N910YF8,,<http://www.berkeleyscience.com/MMCCI.htm|www.berkeleyscience.com/MMCCI.htm>,U1YKC618E,,0,advanced_mechanics,TRUE
4/6/17,20:08:56,U4N910YF8,,<http://www.berkeleyscience.com/MMCCI.htm|www.berkeleyscience.com/MMCCI.htm>,U1YL4RMRQ,,0,advanced_mechanics,TRUE
4/6/17,20:08:56,U4N910YF8,,<http://www.berkeleyscience.com/MMCCI.htm|www.berkeleyscience.com/MMCCI.htm>,U3XKPSH5Z,,0,advanced_mechanics,TRUE
4/6/17,20:08:56,U4N910YF8,,<http://www.berkeleyscience.com/MMCCI.htm|www.berkeleyscience.com/MMCCI.htm>,U4862UVGW,,0,advanced_mechanics,TRUE
4/6/17,20:11:29,U4N910YF8,,"and I describe using the finite difference method to compute solutions to heat transfer problems, the wave equation, stress and strain in material problems, the Navier-Stokes equations (fluid dynamics problems) here ..",U1YCYCK61,,0,advanced_mechanics,TRUE
4/6/17,20:11:29,U4N910YF8,,"and I describe using the finite difference method to compute solutions to heat transfer problems, the wave equation, stress and strain in material problems, the Navier-Stokes equations (fluid dynamics problems) here ..",U1YJ38A8K,,0,advanced_mechanics,TRUE
4/6/17,20:11:29,U4N910YF8,,"and I describe using the finite difference method to compute solutions to heat transfer problems, the wave equation, stress and strain in material problems, the Navier-Stokes equations (fluid dynamics problems) here ..",U1YKC618E,,0,advanced_mechanics,TRUE
4/6/17,20:11:29,U4N910YF8,,"and I describe using the finite difference method to compute solutions to heat transfer problems, the wave equation, stress and strain in material problems, the Navier-Stokes equations (fluid dynamics problems) here ..",U1YL4RMRQ,,0,advanced_mechanics,TRUE
4/6/17,20:11:29,U4N910YF8,,"and I describe using the finite difference method to compute solutions to heat transfer problems, the wave equation, stress and strain in material problems, the Navier-Stokes equations (fluid dynamics problems) here ..",U3XKPSH5Z,,0,advanced_mechanics,TRUE
4/6/17,20:11:29,U4N910YF8,,"and I describe using the finite difference method to compute solutions to heat transfer problems, the wave equation, stress and strain in material problems, the Navier-Stokes equations (fluid dynamics problems) here ..",U4862UVGW,,0,advanced_mechanics,TRUE
4/6/17,20:11:41,U4N910YF8,,<http://www.berkeleyscience.com/MMCCII.htm|www.berkeleyscience.com/MMCCII.htm>,U1YCYCK61,,0,advanced_mechanics,TRUE
4/6/17,20:11:41,U4N910YF8,,<http://www.berkeleyscience.com/MMCCII.htm|www.berkeleyscience.com/MMCCII.htm>,U1YJ38A8K,,0,advanced_mechanics,TRUE
4/6/17,20:11:41,U4N910YF8,,<http://www.berkeleyscience.com/MMCCII.htm|www.berkeleyscience.com/MMCCII.htm>,U1YKC618E,,0,advanced_mechanics,TRUE
4/6/17,20:11:41,U4N910YF8,,<http://www.berkeleyscience.com/MMCCII.htm|www.berkeleyscience.com/MMCCII.htm>,U1YL4RMRQ,,0,advanced_mechanics,TRUE
4/6/17,20:11:41,U4N910YF8,,<http://www.berkeleyscience.com/MMCCII.htm|www.berkeleyscience.com/MMCCII.htm>,U3XKPSH5Z,,0,advanced_mechanics,TRUE
4/6/17,20:11:41,U4N910YF8,,<http://www.berkeleyscience.com/MMCCII.htm|www.berkeleyscience.com/MMCCII.htm>,U4862UVGW,,0,advanced_mechanics,TRUE
7/11/17,10:53:24,U5B5GA874,,<@U5B5GA874> has joined the channel,U1YCYCK61,,joined,advanced_mechanics,TRUE
7/11/17,10:53:24,U5B5GA874,,<@U5B5GA874> has joined the channel,U1YJ38A8K,,joined,advanced_mechanics,TRUE
7/11/17,10:53:24,U5B5GA874,,<@U5B5GA874> has joined the channel,U1YKC618E,,joined,advanced_mechanics,TRUE
7/11/17,10:53:24,U5B5GA874,,<@U5B5GA874> has joined the channel,U1YL4RMRQ,,joined,advanced_mechanics,TRUE
7/11/17,10:53:24,U5B5GA874,,<@U5B5GA874> has joined the channel,U3XKPSH5Z,,joined,advanced_mechanics,TRUE
7/11/17,10:53:24,U5B5GA874,,<@U5B5GA874> has joined the channel,U4862UVGW,,joined,advanced_mechanics,TRUE
7/11/17,10:53:24,U5B5GA874,,<@U5B5GA874> has joined the channel,U4N910YF8,,joined,advanced_mechanics,TRUE
7/12/17,17:31:43,U5B3773AP,,<@U5B3773AP> has joined the channel,U1YCYCK61,,joined,advanced_mechanics,TRUE
7/12/17,17:31:43,U5B3773AP,,<@U5B3773AP> has joined the channel,U1YJ38A8K,,joined,advanced_mechanics,TRUE
7/12/17,17:31:43,U5B3773AP,,<@U5B3773AP> has joined the channel,U1YKC618E,,joined,advanced_mechanics,TRUE
7/12/17,17:31:43,U5B3773AP,,<@U5B3773AP> has joined the channel,U1YL4RMRQ,,joined,advanced_mechanics,TRUE
7/12/17,17:31:43,U5B3773AP,,<@U5B3773AP> has joined the channel,U3XKPSH5Z,,joined,advanced_mechanics,TRUE
7/12/17,17:31:43,U5B3773AP,,<@U5B3773AP> has joined the channel,U4862UVGW,,joined,advanced_mechanics,TRUE
7/12/17,17:31:43,U5B3773AP,,<@U5B3773AP> has joined the channel,U4N910YF8,,joined,advanced_mechanics,TRUE
7/12/17,17:31:43,U5B3773AP,,<@U5B3773AP> has joined the channel,U5B5GA874,,joined,advanced_mechanics,TRUE
7/12/17,17:33:03,U5ANCPHPB,,<@U5ANCPHPB> has joined the channel,U1YCYCK61,,joined,advanced_mechanics,TRUE
7/12/17,17:33:03,U5ANCPHPB,,<@U5ANCPHPB> has joined the channel,U1YJ38A8K,,joined,advanced_mechanics,TRUE
7/12/17,17:33:03,U5ANCPHPB,,<@U5ANCPHPB> has joined the channel,U1YKC618E,,joined,advanced_mechanics,TRUE
7/12/17,17:33:03,U5ANCPHPB,,<@U5ANCPHPB> has joined the channel,U1YL4RMRQ,,joined,advanced_mechanics,TRUE
7/12/17,17:33:03,U5ANCPHPB,,<@U5ANCPHPB> has joined the channel,U3XKPSH5Z,,joined,advanced_mechanics,TRUE
7/12/17,17:33:03,U5ANCPHPB,,<@U5ANCPHPB> has joined the channel,U4862UVGW,,joined,advanced_mechanics,TRUE
7/12/17,17:33:03,U5ANCPHPB,,<@U5ANCPHPB> has joined the channel,U4N910YF8,,joined,advanced_mechanics,TRUE
7/12/17,17:33:03,U5ANCPHPB,,<@U5ANCPHPB> has joined the channel,U5B3773AP,,joined,advanced_mechanics,TRUE
7/12/17,17:33:03,U5ANCPHPB,,<@U5ANCPHPB> has joined the channel,U5B5GA874,,joined,advanced_mechanics,TRUE
7/20/17,12:04:39,U5BA8P4NP,,<@U5BA8P4NP> has joined the channel,U1YCYCK61,,joined,advanced_mechanics,TRUE
7/20/17,12:04:39,U5BA8P4NP,,<@U5BA8P4NP> has joined the channel,U1YJ38A8K,,joined,advanced_mechanics,TRUE
7/20/17,12:04:39,U5BA8P4NP,,<@U5BA8P4NP> has joined the channel,U1YKC618E,,joined,advanced_mechanics,TRUE
7/20/17,12:04:39,U5BA8P4NP,,<@U5BA8P4NP> has joined the channel,U1YL4RMRQ,,joined,advanced_mechanics,TRUE
7/20/17,12:04:39,U5BA8P4NP,,<@U5BA8P4NP> has joined the channel,U3XKPSH5Z,,joined,advanced_mechanics,TRUE
7/20/17,12:04:39,U5BA8P4NP,,<@U5BA8P4NP> has joined the channel,U4862UVGW,,joined,advanced_mechanics,TRUE
7/20/17,12:04:39,U5BA8P4NP,,<@U5BA8P4NP> has joined the channel,U4N910YF8,,joined,advanced_mechanics,TRUE
7/20/17,12:04:39,U5BA8P4NP,,<@U5BA8P4NP> has joined the channel,U5ANCPHPB,,joined,advanced_mechanics,TRUE
7/20/17,12:04:39,U5BA8P4NP,,<@U5BA8P4NP> has joined the channel,U5B3773AP,,joined,advanced_mechanics,TRUE
7/20/17,12:04:39,U5BA8P4NP,,<@U5BA8P4NP> has joined the channel,U5B5GA874,,joined,advanced_mechanics,TRUE
7/26/17,12:57:50,U6D7T2UPJ,,<@U6D7T2UPJ> has joined the channel,U1YCYCK61,,joined,advanced_mechanics,TRUE
7/26/17,12:57:50,U6D7T2UPJ,,<@U6D7T2UPJ> has joined the channel,U1YJ38A8K,,joined,advanced_mechanics,TRUE
7/26/17,12:57:50,U6D7T2UPJ,,<@U6D7T2UPJ> has joined the channel,U1YKC618E,,joined,advanced_mechanics,TRUE
7/26/17,12:57:50,U6D7T2UPJ,,<@U6D7T2UPJ> has joined the channel,U1YL4RMRQ,,joined,advanced_mechanics,TRUE
7/26/17,12:57:50,U6D7T2UPJ,,<@U6D7T2UPJ> has joined the channel,U3XKPSH5Z,,joined,advanced_mechanics,TRUE
7/26/17,12:57:50,U6D7T2UPJ,,<@U6D7T2UPJ> has joined the channel,U4862UVGW,,joined,advanced_mechanics,TRUE
7/26/17,12:57:50,U6D7T2UPJ,,<@U6D7T2UPJ> has joined the channel,U4N910YF8,,joined,advanced_mechanics,TRUE
7/26/17,12:57:50,U6D7T2UPJ,,<@U6D7T2UPJ> has joined the channel,U5ANCPHPB,,joined,advanced_mechanics,TRUE
7/26/17,12:57:50,U6D7T2UPJ,,<@U6D7T2UPJ> has joined the channel,U5B3773AP,,joined,advanced_mechanics,TRUE
7/26/17,12:57:50,U6D7T2UPJ,,<@U6D7T2UPJ> has joined the channel,U5B5GA874,,joined,advanced_mechanics,TRUE
7/26/17,12:57:50,U6D7T2UPJ,,<@U6D7T2UPJ> has joined the channel,U5BA8P4NP,,joined,advanced_mechanics,TRUE
7/26/17,13:30:05,U6CFMB7PC,,<@U6CFMB7PC> has joined the channel,U1YCYCK61,,joined,advanced_mechanics,TRUE
7/26/17,13:30:05,U6CFMB7PC,,<@U6CFMB7PC> has joined the channel,U1YJ38A8K,,joined,advanced_mechanics,TRUE
7/26/17,13:30:05,U6CFMB7PC,,<@U6CFMB7PC> has joined the channel,U1YKC618E,,joined,advanced_mechanics,TRUE
7/26/17,13:30:05,U6CFMB7PC,,<@U6CFMB7PC> has joined the channel,U1YL4RMRQ,,joined,advanced_mechanics,TRUE
7/26/17,13:30:05,U6CFMB7PC,,<@U6CFMB7PC> has joined the channel,U3XKPSH5Z,,joined,advanced_mechanics,TRUE
7/26/17,13:30:05,U6CFMB7PC,,<@U6CFMB7PC> has joined the channel,U4862UVGW,,joined,advanced_mechanics,TRUE
7/26/17,13:30:05,U6CFMB7PC,,<@U6CFMB7PC> has joined the channel,U4N910YF8,,joined,advanced_mechanics,TRUE
7/26/17,13:30:05,U6CFMB7PC,,<@U6CFMB7PC> has joined the channel,U5ANCPHPB,,joined,advanced_mechanics,TRUE
7/26/17,13:30:05,U6CFMB7PC,,<@U6CFMB7PC> has joined the channel,U5B3773AP,,joined,advanced_mechanics,TRUE
7/26/17,13:30:05,U6CFMB7PC,,<@U6CFMB7PC> has joined the channel,U5B5GA874,,joined,advanced_mechanics,TRUE
7/26/17,13:30:05,U6CFMB7PC,,<@U6CFMB7PC> has joined the channel,U5BA8P4NP,,joined,advanced_mechanics,TRUE
7/26/17,13:30:05,U6CFMB7PC,,<@U6CFMB7PC> has joined the channel,U6D7T2UPJ,,joined,advanced_mechanics,TRUE
9/19/17,15:14:00,U76LDPXC7,,<@U76LDPXC7> has joined the channel,U1YCYCK61,,joined,advanced_mechanics,TRUE
9/19/17,15:14:00,U76LDPXC7,,<@U76LDPXC7> has joined the channel,U1YJ38A8K,,joined,advanced_mechanics,TRUE
9/19/17,15:14:00,U76LDPXC7,,<@U76LDPXC7> has joined the channel,U1YKC618E,,joined,advanced_mechanics,TRUE
9/19/17,15:14:00,U76LDPXC7,,<@U76LDPXC7> has joined the channel,U1YL4RMRQ,,joined,advanced_mechanics,TRUE
9/19/17,15:14:00,U76LDPXC7,,<@U76LDPXC7> has joined the channel,U3XKPSH5Z,,joined,advanced_mechanics,TRUE
9/19/17,15:14:00,U76LDPXC7,,<@U76LDPXC7> has joined the channel,U4862UVGW,,joined,advanced_mechanics,TRUE
9/19/17,15:14:00,U76LDPXC7,,<@U76LDPXC7> has joined the channel,U4N910YF8,,joined,advanced_mechanics,TRUE
9/19/17,15:14:00,U76LDPXC7,,<@U76LDPXC7> has joined the channel,U5ANCPHPB,,joined,advanced_mechanics,TRUE
9/19/17,15:14:00,U76LDPXC7,,<@U76LDPXC7> has joined the channel,U5B3773AP,,joined,advanced_mechanics,TRUE
9/19/17,15:14:00,U76LDPXC7,,<@U76LDPXC7> has joined the channel,U5B5GA874,,joined,advanced_mechanics,TRUE
9/19/17,15:14:00,U76LDPXC7,,<@U76LDPXC7> has joined the channel,U5BA8P4NP,,joined,advanced_mechanics,TRUE
9/19/17,15:14:00,U76LDPXC7,,<@U76LDPXC7> has joined the channel,U6CFMB7PC,,joined,advanced_mechanics,TRUE
9/19/17,15:14:00,U76LDPXC7,,<@U76LDPXC7> has joined the channel,U6D7T2UPJ,,joined,advanced_mechanics,TRUE
5/17/18,22:21:04,U1YKN5ZV5,,<@U1YKN5ZV5> has joined the channel,U1YCYCK61,,joined,advanced_mechanics,TRUE
5/17/18,22:21:04,U1YKN5ZV5,,<@U1YKN5ZV5> has joined the channel,U1YJ38A8K,,joined,advanced_mechanics,TRUE
5/17/18,22:21:04,U1YKN5ZV5,,<@U1YKN5ZV5> has joined the channel,U1YKC618E,,joined,advanced_mechanics,TRUE
5/17/18,22:21:04,U1YKN5ZV5,,<@U1YKN5ZV5> has joined the channel,U1YL4RMRQ,,joined,advanced_mechanics,TRUE
5/17/18,22:21:04,U1YKN5ZV5,,<@U1YKN5ZV5> has joined the channel,U3XKPSH5Z,,joined,advanced_mechanics,TRUE
5/17/18,22:21:04,U1YKN5ZV5,,<@U1YKN5ZV5> has joined the channel,U4862UVGW,,joined,advanced_mechanics,TRUE
5/17/18,22:21:04,U1YKN5ZV5,,<@U1YKN5ZV5> has joined the channel,U4N910YF8,,joined,advanced_mechanics,TRUE
5/17/18,22:21:04,U1YKN5ZV5,,<@U1YKN5ZV5> has joined the channel,U5ANCPHPB,,joined,advanced_mechanics,TRUE
5/17/18,22:21:04,U1YKN5ZV5,,<@U1YKN5ZV5> has joined the channel,U5B3773AP,,joined,advanced_mechanics,TRUE
5/17/18,22:21:04,U1YKN5ZV5,,<@U1YKN5ZV5> has joined the channel,U5B5GA874,,joined,advanced_mechanics,TRUE
5/17/18,22:21:04,U1YKN5ZV5,,<@U1YKN5ZV5> has joined the channel,U5BA8P4NP,,joined,advanced_mechanics,TRUE
5/17/18,22:21:04,U1YKN5ZV5,,<@U1YKN5ZV5> has joined the channel,U6CFMB7PC,,joined,advanced_mechanics,TRUE
5/17/18,22:21:04,U1YKN5ZV5,,<@U1YKN5ZV5> has joined the channel,U6D7T2UPJ,,joined,advanced_mechanics,TRUE
5/17/18,22:21:04,U1YKN5ZV5,,<@U1YKN5ZV5> has joined the channel,U76LDPXC7,,joined,advanced_mechanics,TRUE
7/15/18,20:36:43,U55RMEJ8G,,<@U55RMEJ8G> has joined the channel,U1YCYCK61,,joined,advanced_mechanics,TRUE
7/15/18,20:36:43,U55RMEJ8G,,<@U55RMEJ8G> has joined the channel,U1YJ38A8K,,joined,advanced_mechanics,TRUE
7/15/18,20:36:43,U55RMEJ8G,,<@U55RMEJ8G> has joined the channel,U1YKC618E,,joined,advanced_mechanics,TRUE
7/15/18,20:36:43,U55RMEJ8G,,<@U55RMEJ8G> has joined the channel,U1YKN5ZV5,,joined,advanced_mechanics,TRUE
7/15/18,20:36:43,U55RMEJ8G,,<@U55RMEJ8G> has joined the channel,U1YL4RMRQ,,joined,advanced_mechanics,TRUE
7/15/18,20:36:43,U55RMEJ8G,,<@U55RMEJ8G> has joined the channel,U3XKPSH5Z,,joined,advanced_mechanics,TRUE
7/15/18,20:36:43,U55RMEJ8G,,<@U55RMEJ8G> has joined the channel,U4862UVGW,,joined,advanced_mechanics,TRUE
7/15/18,20:36:43,U55RMEJ8G,,<@U55RMEJ8G> has joined the channel,U4N910YF8,,joined,advanced_mechanics,TRUE
7/15/18,20:36:43,U55RMEJ8G,,<@U55RMEJ8G> has joined the channel,U5ANCPHPB,,joined,advanced_mechanics,TRUE
7/15/18,20:36:43,U55RMEJ8G,,<@U55RMEJ8G> has joined the channel,U5B3773AP,,joined,advanced_mechanics,TRUE
7/15/18,20:36:43,U55RMEJ8G,,<@U55RMEJ8G> has joined the channel,U5B5GA874,,joined,advanced_mechanics,TRUE
7/15/18,20:36:43,U55RMEJ8G,,<@U55RMEJ8G> has joined the channel,U5BA8P4NP,,joined,advanced_mechanics,TRUE
7/15/18,20:36:43,U55RMEJ8G,,<@U55RMEJ8G> has joined the channel,U6CFMB7PC,,joined,advanced_mechanics,TRUE
7/15/18,20:36:43,U55RMEJ8G,,<@U55RMEJ8G> has joined the channel,U6D7T2UPJ,,joined,advanced_mechanics,TRUE
7/15/18,20:36:43,U55RMEJ8G,,<@U55RMEJ8G> has joined the channel,U76LDPXC7,,joined,advanced_mechanics,TRUE
7/15/18,20:45:35,UBMTZF0UA,,<@UBMTZF0UA> has joined the channel,U1YCYCK61,,joined,advanced_mechanics,TRUE
7/15/18,20:45:35,UBMTZF0UA,,<@UBMTZF0UA> has joined the channel,U1YJ38A8K,,joined,advanced_mechanics,TRUE
7/15/18,20:45:35,UBMTZF0UA,,<@UBMTZF0UA> has joined the channel,U1YKC618E,,joined,advanced_mechanics,TRUE
7/15/18,20:45:35,UBMTZF0UA,,<@UBMTZF0UA> has joined the channel,U1YKN5ZV5,,joined,advanced_mechanics,TRUE
7/15/18,20:45:35,UBMTZF0UA,,<@UBMTZF0UA> has joined the channel,U1YL4RMRQ,,joined,advanced_mechanics,TRUE
7/15/18,20:45:35,UBMTZF0UA,,<@UBMTZF0UA> has joined the channel,U3XKPSH5Z,,joined,advanced_mechanics,TRUE
7/15/18,20:45:35,UBMTZF0UA,,<@UBMTZF0UA> has joined the channel,U4862UVGW,,joined,advanced_mechanics,TRUE
7/15/18,20:45:35,UBMTZF0UA,,<@UBMTZF0UA> has joined the channel,U4N910YF8,,joined,advanced_mechanics,TRUE
7/15/18,20:45:35,UBMTZF0UA,,<@UBMTZF0UA> has joined the channel,U55RMEJ8G,,joined,advanced_mechanics,TRUE
7/15/18,20:45:35,UBMTZF0UA,,<@UBMTZF0UA> has joined the channel,U5ANCPHPB,,joined,advanced_mechanics,TRUE
7/15/18,20:45:35,UBMTZF0UA,,<@UBMTZF0UA> has joined the channel,U5B3773AP,,joined,advanced_mechanics,TRUE
7/15/18,20:45:35,UBMTZF0UA,,<@UBMTZF0UA> has joined the channel,U5B5GA874,,joined,advanced_mechanics,TRUE
7/15/18,20:45:35,UBMTZF0UA,,<@UBMTZF0UA> has joined the channel,U5BA8P4NP,,joined,advanced_mechanics,TRUE
7/15/18,20:45:35,UBMTZF0UA,,<@UBMTZF0UA> has joined the channel,U6CFMB7PC,,joined,advanced_mechanics,TRUE
7/15/18,20:45:35,UBMTZF0UA,,<@UBMTZF0UA> has joined the channel,U6D7T2UPJ,,joined,advanced_mechanics,TRUE
7/15/18,20:45:35,UBMTZF0UA,,<@UBMTZF0UA> has joined the channel,U76LDPXC7,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,U1YCYCK61,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,U1YJ38A8K,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,U1YKC618E,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,U1YKN5ZV5,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,U1YL4RMRQ,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,U3XKPSH5Z,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,U4862UVGW,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,U4N910YF8,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,U55RMEJ8G,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,U5ANCPHPB,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,U5B3773AP,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,U5B5GA874,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,U5BA8P4NP,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,U6CFMB7PC,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,U6D7T2UPJ,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,U76LDPXC7,,joined,advanced_mechanics,TRUE
7/15/18,20:46:12,UBP0NQWLD,,<@UBP0NQWLD> has joined the channel,UBMTZF0UA,,joined,advanced_mechanics,TRUE
7/15/18,20:46:25,UBN8AAZS7,,<@UBN8AAZS7> has joined the channel,U1YCYCK61,,joined,advanced_mechanics,TRUE
7/15/18,20:46:25,UBN8AAZS7,,<@UBN8AAZS7> has joined the channel,U1YJ38A8K,,joined,advanced_mechanics,TRUE
7/15/18,20:46:25,UBN8AAZS7,,<@UBN8AAZS7> has joined the channel,U1YKC618E,,joined,advanced_mechanics,TRUE
7/15/18,20:46:25,UBN8AAZS7,,<@UBN8AAZS7> has joined the channel,U1YKN5ZV5,,joined,advanced_mechanics,TRUE
7/15/18,20:46:25,UBN8AAZS7,,<@UBN8AAZS7> has joined the channel,U1YL4RMRQ,,joined,advanced_mechanics,TRUE
7/15/18,20:46:25,UBN8AAZS7,,<@UBN8AAZS7> has joined the channel,U3XKPSH5Z,,joined,advanced_mechanics,TRUE
7/15/18,20:46:25,UBN8AAZS7,,<@UBN8AAZS7> has joined the channel,U4862UVGW,,joined,advanced_mechanics,TRUE
7/15/18,20:46:25,UBN8AAZS7,,<@UBN8AAZS7> has joined the channel,U4N910YF8,,joined,advanced_mechanics,TRUE
