Date,Time,Userid_From,Name_From,Message,Userid_To,At,Post_Category,Channel,To_Channel
4/29/17,10:22:32,U4L8L347M,,Of course <@U4WAE03GW> will want you to incorporate GitHub... (<@U502466QK>  will support the use of GitHub),U4WAE03GW,,0,uppermidwest,FALSE
4/29/17,10:22:32,U4L8L347M,,Of course <@U4WAE03GW> will want you to incorporate GitHub... (<@U502466QK>  will support the use of GitHub),U502466QK,,0,uppermidwest,FALSE
4/29/17,13:50:44,U1YCYCK61,,thanks <@U4L8L347M>,U4L8L347M,,0,uppermidwest,FALSE
4/29/17,13:54:53,U4L8L347M,,"Support = utilize slack as well as directly email colleagues
Semester = continue incorporating activities but more importantly instigate more formal and informal opportunities to talk with faculty in the department [<@U57AJGYMD>  <@U4WAE03GW> <@U502466QK> <@U55RMEJ8G>] to support and align our student learning objectives.
Objective = improve understanding and increase student skill set",U4WAE03GW,,0,uppermidwest,FALSE
4/29/17,13:54:53,U4L8L347M,,"Support = utilize slack as well as directly email colleagues
Semester = continue incorporating activities but more importantly instigate more formal and informal opportunities to talk with faculty in the department [<@U57AJGYMD>  <@U4WAE03GW> <@U502466QK> <@U55RMEJ8G>] to support and align our student learning objectives.
Objective = improve understanding and increase student skill set",U502466QK,,0,uppermidwest,FALSE
4/29/17,13:54:53,U4L8L347M,,"Support = utilize slack as well as directly email colleagues
Semester = continue incorporating activities but more importantly instigate more formal and informal opportunities to talk with faculty in the department [<@U57AJGYMD>  <@U4WAE03GW> <@U502466QK> <@U55RMEJ8G>] to support and align our student learning objectives.
Objective = improve understanding and increase student skill set",U55RMEJ8G,,0,uppermidwest,FALSE
4/29/17,13:54:53,U4L8L347M,,"Support = utilize slack as well as directly email colleagues
Semester = continue incorporating activities but more importantly instigate more formal and informal opportunities to talk with faculty in the department [<@U57AJGYMD>  <@U4WAE03GW> <@U502466QK> <@U55RMEJ8G>] to support and align our student learning objectives.
Objective = improve understanding and increase student skill set",U57AJGYMD,,0,uppermidwest,FALSE
4/29/17,13:54:53,U4L8L347M,,"Support = utilize slack as well as directly email colleagues
Semester = continue incorporating activities but more importantly instigate more formal and informal opportunities to talk with faculty in the department [<@U57AJGYMD>  <@U4WAE03GW> <@U502466QK> <@U55RMEJ8G>] to support and align our student learning objectives.
Objective = improve understanding and increase student skill set",U4L8L347M,,0,uppermidwest,FALSE
4/29/17,13:55:34,U4L8L347M,,1,U4WAE03GW,,emoji,uppermidwest,FALSE
4/29/17,13:55:34,U1YKUG3B7,,1,U4WAE03GW,,emoji,uppermidwest,FALSE
4/29/17,13:55:34,U55RMEJ8G,,blush,U4WAE03GW,,emoji,uppermidwest,FALSE
4/29/17,13:57:21,U4L8L347M,,smiley,U57AJGYMD,,emoji,uppermidwest,FALSE
4/29/17,13:57:21,U55RMEJ8G,,heart_eyes_cat,U57AJGYMD,,emoji,uppermidwest,FALSE
4/29/17,13:57:21,U1YKUG3B7,,1,U57AJGYMD,,emoji,uppermidwest,FALSE
4/29/17,14:00:27,U55RMEJ8G,,smiley,U4M2X0HRD,,emoji,uppermidwest,FALSE
4/29/17,14:00:27,U1YKUG3B7,,1,U4M2X0HRD,,emoji,uppermidwest,FALSE
4/29/17,14:02:21,U55RMEJ8G,,grinning,U4Z31MLE9,,emoji,uppermidwest,FALSE
4/29/17,14:02:21,U1YKUG3B7,,1,U4Z31MLE9,,emoji,uppermidwest,FALSE
4/29/17,14:06:35,U55RMEJ8G,,smiley,U4M7UH1QW,,emoji,uppermidwest,FALSE
4/29/17,14:06:35,U1YKUG3B7,,1,U4M7UH1QW,,emoji,uppermidwest,FALSE
4/29/17,14:14:09,U55RMEJ8G,,scream_cat,U511VJ6BV,,emoji,uppermidwest,FALSE
4/29/17,14:14:09,U1YKUG3B7,,1,U511VJ6BV,,emoji,uppermidwest,FALSE
4/30/17,10:06:13,U1YKUG3B7,,2. Use more scaffolding in Phys 251/252 transitioning to Glowscript (from Vpython). Use <@U1YCYCK61> 's rubric assessing students during computation. Integrate computation in phys 211/212 (Excel or in some cases Glowscript).,U1YCYCK61,,0,uppermidwest,FALSE
4/30/17,22:29:17,U3MHE3VLY,,"<@U3MHE3VLY> commented on <@U1YKVQNBF>’s file <https://gopicup.slack.com/files/U1YKVQNBF/F57AJR4UF/2017_texas-workshop.pdf|https://gopicup.slack.com/files/U1YKVQNBF/F57AJR4UF/2017_texas-workshop.pdf>: Dear Norman, The 0 th file name and title is 2017_Texas-workshop.pdf; The REAL workshop slides.:blush:.",U1YKVQNBF,,0,uppermidwest,FALSE
4/30/17,22:29:50,U3MHE3VLY,,<@U3MHE3VLY> commented on <@U1YKVQNBF>’s file <https://gopicup.slack.com/files/U1YKVQNBF/F57AJR4UF/2017_texas-workshop.pdf|https://gopicup.slack.com/files/U1YKVQNBF/F57AJR4UF/2017_texas-workshop.pdf>: Thank you for coming to Fargo. We hope your return journey went well. I was a pleasure to meet you. The 0 th file name and title is 2017_Texas-workshop.pdf; The REAL workshop slides.:blush:.,U1YKVQNBF,,0,uppermidwest,FALSE
4/30/17,22:29:52,U3MHE3VLY,,<@U3MHE3VLY> commented on <@U1YKVQNBF>’s file <https://gopicup.slack.com/files/U1YKVQNBF/F57AJR4UF/2017_texas-workshop.pdf|https://gopicup.slack.com/files/U1YKVQNBF/F57AJR4UF/2017_texas-workshop.pdf>: Alexander The 0 th file name and title is 2017_Texas-workshop.pdf; The REAL workshop slides.:blush:.,U1YKVQNBF,,0,uppermidwest,FALSE
4/30/17,23:04:34,U1YKN36HF,,<@U3MHE3VLY> There is this one in the picup website: <http://www.compadre.org/PICUP/exercises/exercise.cfm?I=115&amp;A=shooting>,U3MHE3VLY,,0,uppermidwest,FALSE
5/1/17,12:02:29,U4WDXT12S,,"<@U4WDXT12S> commented on <@U1YKN36HF>’s file <https://gopicup.slack.com/files/U1YKN36HF/F56JR2K5J/pasted_image_at_2017_04_29_02_59_pm.png|https://gopicup.slack.com/files/U1YKN36HF/F56JR2K5J/pasted_image_at_2017_04_29_02_59_pm.png>: Cool, thanks for sharing! :slightly_smiling_face: The 0 th file name and title is Pasted image at 2017_04_29 02_59 PM.png; Pasted image at 2017-04-29, 2:59 PM.",U1YKN36HF,,0,uppermidwest,FALSE
5/1/17,14:11:28,U1YKN36HF,,"<@U1YKN36HF|mlpuerto> uploaded a file: <https://gopicup.slack.com/files/mlpuerto/F572B3SMA/lab10_quantumdotsmodel_2018.docx|Lab10_QuantumDotsModel_2018.docx> and commented: <@U3MHE3VLY> Here is the lab I was talking about. I intend to submit it as an exercise set to the PICUP collection, but I have not gotten it into that format yet (it is in my to do list for summer). I use MATLAB in this course, but do let me know if you would like to see the solution in another language. Also, I should credit <@U1YCYCK61> for his very helpful feedback, as developing this lab was part of another grant. I welcome your feedback as well if you do end up using this or a modified version of it, and that of others on this channel. The 0 th file name and title is Lab10_QuantumDotsModel_2018.docx; Lab10_QuantumDotsModel_2018.docx.",U1YCYCK61,,0,uppermidwest,FALSE
5/1/17,14:11:28,U1YKN36HF,,"<@U1YKN36HF|mlpuerto> uploaded a file: <https://gopicup.slack.com/files/mlpuerto/F572B3SMA/lab10_quantumdotsmodel_2018.docx|Lab10_QuantumDotsModel_2018.docx> and commented: <@U3MHE3VLY> Here is the lab I was talking about. I intend to submit it as an exercise set to the PICUP collection, but I have not gotten it into that format yet (it is in my to do list for summer). I use MATLAB in this course, but do let me know if you would like to see the solution in another language. Also, I should credit <@U1YCYCK61> for his very helpful feedback, as developing this lab was part of another grant. I welcome your feedback as well if you do end up using this or a modified version of it, and that of others on this channel. The 0 th file name and title is Lab10_QuantumDotsModel_2018.docx; Lab10_QuantumDotsModel_2018.docx.",U3MHE3VLY,,0,uppermidwest,FALSE
5/1/17,20:01:00,U1YKUG3B7,,<@U1YKN36HF> I would love to see it in mathematica but i don't teach modern physics course....so no rush. In the North Dakota University System mathematica is what seems to be prevalent turns out to be less pricy.,U1YKN36HF,,0,uppermidwest,FALSE
5/4/17,19:35:12,U1YKVQNBF,,"<@U3MHE3VLY> Regarding &lt;https://gopicup.slack.com/archives/C4VMGU798/p1493605790576718&gt;, your are very welcome. I especially like our discussion of fluid dynamics and turbulence. I learned a lot from this that would have been even better used when I was doing research in atmospheric optics!",U3MHE3VLY,,0,uppermidwest,FALSE
5/5/17,10:51:09,U1YKVQNBF,,"<@U3MHE3VLY> &lt;https://gopicup.slack.com/archives/C4VMGU798/p1493607065649305&gt; Regarding your quest for exercises for your QM course, here &lt;http://helium.bradley.edu/PICUP/tdse.php&gt; is the exercise set on the time dependent Schroedinger equation applied to single particle dynamics in 1-D. These are the simulations that I was trying to fetch for your examination during our conversation. I hope that you find something useful here. If you wish to consult with the developer of these, he is Kelly Roos at Bradley University &lt;rooster@fsmail.bradley.edu&gt;. (He is the PI of the PICUP's summer Faculty Development Workshop project.)",U3MHE3VLY,,0,uppermidwest,FALSE
5/16/17,12:13:47,U1YKN36HF,,So many dandelions this year... I will go to the AAPT summer meeting too. We should plan a PICUP get-together <@U1YKUG3B7>,U1YKUG3B7,,0,uppermidwest,FALSE
5/16/17,12:20:46,U1YKUG3B7,,<@U1YKN36HF> a get together would be good.,U1YKN36HF,,0,uppermidwest,FALSE
5/18/17,9:54:33,U1YKVQNBF,,<@U1YKUG3B7> I will also be at the summer meeting. HazyueverbeentoZinzinati?,U1YKUG3B7,,0,uppermidwest,FALSE
5/18/17,10:46:45,U4XCWG93N,,<@U1YKUG3B7> I'll be at AAPT Cincinnati [and River Falls].,U1YKUG3B7,,0,uppermidwest,FALSE
5/18/17,14:12:47,U1YKVQNBF,,<!channel> I have just renamed the channel - “ndwkshpexpectations” to “#umw-postscript”. All for the former channel’s material is there. Only the name has changed to invite you to communicate about ongoing development of computational physics inclusion in your classes! Hats off to <@U1YKUG3B7> for encouraging this renaming. Now do some communicating.:blush:,U1YKUG3B7,,0,uppermidwest,FALSE
5/19/17,20:37:19,U1YKUG3B7,,<@U4WAE03GW> good to hear you are coming to the summer meeting. Now that Vpython can run ok i may not go the glowscript route myself.,U4WAE03GW,,0,uppermidwest,FALSE
5/21/17,20:12:00,U1YKVQNBF,,<@U4M2X0HRD>  has posted her comp integration plan at &lt;https://gopicup.slack.com/files/shelhusk/F5GT75X54/mstrand_picup_project.pdf&gt;. I am copying the link here to make sure the project centrality knows this.,U4M2X0HRD,,0,uppermidwest,FALSE
6/9/17,13:26:36,U1YKUG3B7,,"<@U4WAE03GW> thanks for the Vpython work 
",U4WAE03GW,,0,uppermidwest,FALSE
6/26/17,19:51:48,U1YKUG3B7,,"<@U4M7UH1QW> I only looked at the gravity one and it was ok. I think PHET simulations are much better for gravity:
<https://phet.colorado.edu/en/simulation/gravity-and-orbits>
I will look at some of the other simulations and see what they have to offer.
<@U57AJGYMD> we also stopped teaching conceptual physics....I guess I would use them for Intro astronomy",U4M7UH1QW,,0,uppermidwest,FALSE
6/26/17,19:51:48,U1YKUG3B7,,"<@U4M7UH1QW> I only looked at the gravity one and it was ok. I think PHET simulations are much better for gravity:
<https://phet.colorado.edu/en/simulation/gravity-and-orbits>
I will look at some of the other simulations and see what they have to offer.
<@U57AJGYMD> we also stopped teaching conceptual physics....I guess I would use them for Intro astronomy",U57AJGYMD,,0,uppermidwest,FALSE
7/4/17,17:32:51,U1YKVQNBF,,"<@U1YKVQNBF|norman.chonacky> shared a file: <https://gopicup.slack.com/files/mlpuerto/F572B3SMA/lab10_quantumdotsmodel_2018.docx|Lab10_QuantumDotsModel_2018.docx> and commented: <@U3MHE3VLY> Here is the lab I was talking about. I intend to submit it as an exercise set to the PICUP collection, but I have not gotten it into that format yet (it is in my to do list for summer). I use MATLAB in this course, but do let me know if you would like to see the solution in another language. Also, I should credit <@U1YCYCK61> for his very helpful feedback, as developing this lab was part of another grant. I welcome your feedback as well if you do end up using this or a modified version of it, and that of others on this channel. The 0 th file name and title is Lab10_QuantumDotsModel_2018.docx; Lab10_QuantumDotsModel_2018.docx.",U1YCYCK61,,0,uppermidwest,FALSE
7/4/17,17:32:51,U1YKVQNBF,,"<@U1YKVQNBF|norman.chonacky> shared a file: <https://gopicup.slack.com/files/mlpuerto/F572B3SMA/lab10_quantumdotsmodel_2018.docx|Lab10_QuantumDotsModel_2018.docx> and commented: <@U3MHE3VLY> Here is the lab I was talking about. I intend to submit it as an exercise set to the PICUP collection, but I have not gotten it into that format yet (it is in my to do list for summer). I use MATLAB in this course, but do let me know if you would like to see the solution in another language. Also, I should credit <@U1YCYCK61> for his very helpful feedback, as developing this lab was part of another grant. I welcome your feedback as well if you do end up using this or a modified version of it, and that of others on this channel. The 0 th file name and title is Lab10_QuantumDotsModel_2018.docx; Lab10_QuantumDotsModel_2018.docx.",U3MHE3VLY,,0,uppermidwest,FALSE
7/4/17,17:38:00,U1YKVQNBF,,n.b. <@U1YKN36HF>:  Hi <@U3MHE3VLY> - I don't know whether or not you had the same difficulty as did I in getting to see Mairé's entire lab write-up on quantum dots in matrix formulation. I did finally manage to get it fully incorporated into a pdf however. I have attached it here. The 0 th file name and title is Lab10_QuantumDotsModel_2018.pdf; Lab10_QuantumDotsModel_2018.pdf.,U1YKN36HF,,0,uppermidwest,FALSE
7/4/17,17:38:00,U1YKVQNBF,,n.b. <@U1YKN36HF>:  Hi <@U3MHE3VLY> - I don't know whether or not you had the same difficulty as did I in getting to see Mairé's entire lab write-up on quantum dots in matrix formulation. I did finally manage to get it fully incorporated into a pdf however. I have attached it here. The 0 th file name and title is Lab10_QuantumDotsModel_2018.pdf; Lab10_QuantumDotsModel_2018.pdf.,U3MHE3VLY,,0,uppermidwest,FALSE
7/11/17,14:58:55,U4M7UH1QW,,"Wow thanks Tony, this is great!  I didn't realize PhET now makes simulations that run in a browser.  Will definitely use these for my classes.",U1YKUG3B7,,0,uppermidwest,FALSE
7/11/17,14:58:55,U4M7UH1QW,,"[June 26th, 2017 4:51 PM] tonymusumba: <@U4M7UH1QW> I only looked at the gravity one and it was ok. I think PHET simulations are much better for gravity:
<https://phet.colorado.edu/en/simulation/gravity-and-orbits>
I will look at some of the other simulations and see what they have to offer.
<@U57AJGYMD> we also stopped teaching conceptual physics....I guess I would use them for Intro astronomy Wow thanks Tony, this is great!  I didn't realize PhET now makes simulations that run in a browser.  Will definitely use these for my classes.",U57AJGYMD,,0,uppermidwest,FALSE
7/13/17,15:59:55,U1YKUG3B7,,<@U1YKVQNBF> I think #fdw2017 is a private channel -I don't think <#C4VMGU798|uppermidwest> guys have access,U1YKVQNBF,,0,uppermidwest,FALSE
7/13/17,16:01:56,U1YKN36HF,,"<@U1YKVQNBF> That channel is specifically for the FDW 2017 folks, you should NOT invite others",U1YKVQNBF,,0,uppermidwest,FALSE
7/14/17,10:28:17,U1YKN36HF,,"<@U3MHE3VLY> and <!channel> The quantum dots lab I had posted here as a file is now an exercise set in the PICUP collection: <http://www.compadre.org/PICUP/exercises/exercise.cfm?I=250&amp;A=1DQM>  It has not been peer-reviewed yet, so if you have any comments / suggestions please send them to me.",U3MHE3VLY,,0,uppermidwest,FALSE
8/16/17,11:14:54,U1YKVQNBF,,<!channel> Here is progress that one of your colleagues <@U4XCWG93N> reports. &lt;https://gopicup.slack.com/archives/D5FALRR9T/p1502895821000415&gt;,U4XCWG93N,,0,uppermidwest,FALSE
8/17/17,12:29:36,U4XCWG93N,,"<@U1YKVQNBF>, thanks for sharing my post to this group. Here is a direct link to my  (incomplete) Virtual Torque Lab ( <https://trinket.io/library/trinkets/b291c337f7> . You can drag the masses and the pivot. The blue arrows are draggable and tunable but not yet functional.) [The 2017 PICUP workshop at River Falls helped get me started on Glowscript/trinket.]  Someday, I hope to update my classic VPython files at <http://www.visualrelativity.com/vpython/> to GlowScript/trinket and to VPython/Jupyter .",U1YKVQNBF,,0,uppermidwest,FALSE
8/23/17,10:02:51,U1YKVQNBF,,"<@U1YKVQNBF> commented on <@U57AJGYMD>’s file <https://gopicup.slack.com/files/U57AJGYMD/F6T7NBWBG/dsc_7667.jpg|https://gopicup.slack.com/files/U57AJGYMD/F6T7NBWBG/dsc_7667.jpg>: From <@U57AJGYMD> : Totality from Ravenna, Nebraska.  My first, it was amazing (and I didn’t miss it, I spent the summer automating the photography process.) The 0 th file name and title is DSC_7667.jpg; Totality through high cirrus.",U57AJGYMD,,0,uppermidwest,FALSE
8/23/17,10:17:25,U1YKVQNBF,,I took the liberty of porting Juan's image of totality over from <#C1YCNE9N0|general> . <@U57AJGYMD> I hope you don't mind. You and I talked about your automating the photography earlier and your ability to observe/measure scattering of coronal light. Can you describe a bit to us what you eventually did? Did this involve interfacing an instrument (spectrophotometer?) with a computer or did you work with a camera alone? I think yours was an interesting experience to share.,U57AJGYMD,,0,uppermidwest,FALSE
8/23/17,16:07:16,U1YKVQNBF,,<@U57AJGYMD> Could you possibly post a copy of the python script that you used for us to look at?,U57AJGYMD,,0,uppermidwest,FALSE
8/23/17,18:03:53,U1YKVQNBF,,<@U57AJGYMD> Your initiative is admirable. I am grateful that you are such a cooperative collaborator to the <#C4VMGU798|uppermidwest> project. I am also hoping that your local beneficiaries are equally grateful.,U57AJGYMD,,0,uppermidwest,FALSE
8/27/17,14:23:07,U1YKUG3B7,,<@U511VJ6BV> good to hear that....we use microsoft onedrive probably not the same. I am planning on using glowscript this semester I did one of the Intro to Glowscript exercises that <@U1YKH1T96> had posted on the PICUP website. On the Jupyter notebook side ....i have jupyter notebook on my computer but think i will only put it to use if i have a student working on a project (most likely a computer science major....will be on the look out).,U1YKH1T96,,0,uppermidwest,FALSE
8/27/17,14:23:07,U1YKUG3B7,,<@U511VJ6BV> good to hear that....we use microsoft onedrive probably not the same. I am planning on using glowscript this semester I did one of the Intro to Glowscript exercises that <@U1YKH1T96> had posted on the PICUP website. On the Jupyter notebook side ....i have jupyter notebook on my computer but think i will only put it to use if i have a student working on a project (most likely a computer science major....will be on the look out).,U511VJ6BV,,0,uppermidwest,FALSE
8/28/17,9:36:10,U511VJ6BV,,"<@U1YKUG3B7> Onedrive is in the same system, so I bet your students should all have accounts.",U1YKUG3B7,,0,uppermidwest,FALSE
2/1/18,12:26:10,U1YKUG3B7,,<@U4WAE03GW> could you 'slack' me /us what your lines of charge/continuous charge distribution Vpython/Glowscript labs look like,U4WAE03GW,,0,uppermidwest,FALSE
6/12/18,12:42:22,U1YKVQNBF,,"<@U1YKUG3B7> Your message has lay fallow for a week, so you may have already received replies by other means. In case not, here is my attempt to give you an answer. First, a question!",U1YKUG3B7,,0,uppermidwest,FALSE
6/12/18,15:04:56,U1YKVQNBF,,"<@U1YKUG3B7> By ""us"" and ""<!channel>"" I presume you meant this for your colleagues in the Upper Midwest regional group. Yes/no? Then another question! If yes, then I presume you mean to find out those who are going to participate, and not facilitate, in the FDW 2018. Yes/no? If yes, then I can examine the registration list and cross-check with the Upper Midwest regional workshop roster and tell you who of these have registered. I'll give a check on this now anticipating yes/yes from you. Cheers - Norman",U1YKUG3B7,,0,uppermidwest,FALSE
4/6/17,15:10:17,U1YKVQNBF,,<@U1YKVQNBF> has joined the channel,U1YKVQNBF,,joined,uppermidwest,TRUE
4/6/17,15:10:17,U1YKVQNBF,,<@U1YKVQNBF> set the channel description: A Slack conversation for registrants to discuss their expectations,U1YKVQNBF,,norm,uppermidwest,TRUE
4/6/17,15:12:37,U1YKVQNBF,,<@U1YKVQNBF> set the channel description: A Slack conversation for ND workshop registrants to discuss their expectations,U1YKVQNBF,,norm,uppermidwest,TRUE
4/13/17,20:14:56,U1YKUG3B7,,<@U1YKUG3B7> has joined the channel,U1YKVQNBF,,joined,uppermidwest,TRUE
4/16/17,20:37:31,U1YKVQNBF,,"<@U1YKVQNBF|norman.chonacky> uploaded a file: <https://gopicup.slack.com/files/norman.chonacky/F50HFFS4W/hendersonajp2008divergentexpectations.pdf|HendersonAJP2008DivergentExpectations.pdf> and commented: Welcome to the discussion of EXPECTATIONS that you might articulate prior to the 29 April Workshop at NDSU. To prime the pump, I am attaching here a research paper that reports on barriers to change that faculty face when provided with information (e.g. a workshop) that lays out a rationale, plan, and resources for curricular change. Tony and me will provide some other leading questions as needed in the next few days. However, the most productive discussions will be provoked by your own comments and reactions to them over the next two weeks. At the same time we will provide you will additional information on what the workshop activities as currently structured would look like. These should frame part of your reactions to the question of your expectations. The 0 th file name and title is HendersonAJP2008DivergentExpectations.pdf; HendersonAJP2008DivergentExpectations.pdf.",U1YKUG3B7,,0,uppermidwest,TRUE
4/17/17,9:04:12,U1YKVQNBF,,<@U1YKVQNBF> set the channel topic: Fargo Workshop registrant discuss their expectations for outcomes,U1YKUG3B7,,norm,uppermidwest,TRUE
4/17/17,9:10:14,U4L8L347M,,<@U4L8L347M> has joined the channel,U1YKUG3B7,,joined,uppermidwest,TRUE
4/17/17,9:10:14,U4L8L347M,,<@U4L8L347M> has joined the channel,U1YKVQNBF,,joined,uppermidwest,TRUE
